Case ID;Activity;Resource;Complete Timestamp;Variant;Variant index;concept:name;impact;lifecycle:transition;org:group;org:role;organization country;organization involved;product;resource country;Duration
1-682357851;Accepted-In Progress;Daniel;2012/04/11 16:41:37.000;Variant 8;8;Accepted;High;In Progress;Org line A2;A2_3;se;M3 2nd;PROD655;Sweden;4654642.0
1-682357851;Completed-Closed;Daniel;2012/04/11 16:42:00.000;Variant 8;8;Completed;High;Closed;Org line A2;A2_3;se;M3 2nd;PROD655;Sweden;23.0
1-682409211;Accepted-In Progress;Kamal;2012/02/18 18:22:04.000;Variant 3;3;Accepted;Low;In Progress;Org line C;E_10;in;G271 2nd;PROD802;Sweden;0.0
1-682409211;Accepted-Wait;Kamal;2012/02/18 18:25:53.000;Variant 3;3;Accepted;Low;Wait;Org line C;E_10;in;G271 2nd;PROD802;Sweden;229.0
1-682409211;Completed-Closed;Kamal;2012/03/21 00:13:04.000;Variant 3;3;Completed;Low;Closed;Org line C;E_10;in;G271 2nd;PROD802;Sweden;2699231.0
1-682409241;Accepted-In Progress;Kamal;2012/02/18 18:50:31.000;Variant 3;3;Accepted;Low;In Progress;Org line C;E_10;in;G271 2nd;PROD802;Sweden;0.0
1-682409241;Accepted-Wait;Kamal;2012/02/18 18:50:52.000;Variant 3;3;Accepted;Low;Wait;Org line C;E_10;in;G271 2nd;PROD802;Sweden;21.0
1-682409241;Completed-Closed;Kamal;2012/04/16 10:50:57.000;Variant 3;3;Completed;Low;Closed;Org line C;E_10;in;G271 2nd;PROD802;Sweden;4982405.0
1-683064635;Accepted-In Progress;Sarath;2012/02/20 07:40:54.000;Variant 1;1;Accepted;Low;In Progress;Org line C;E_4;in;G93 2nd;PROD455;INDIA;0.0
1-683064635;Completed-Closed;Sarath;2012/03/29 15:16:57.000;Variant 1;1;Completed;Low;Closed;Org line C;E_4;in;G93 2nd;PROD455;INDIA;3310563.0
1-683298971;Accepted-In Progress;Piotr;2012/02/20 08:54:27.000;Variant 14;14;Accepted;Medium;In Progress;Org line A2;A2_5;se;A10;PROD320;POLAND;0.0
1-683298971;Accepted-Assigned;Piotr;2012/02/20 09:01:46.000;Variant 14;14;Accepted;Medium;Assigned;Org line A2;A2_5;se;A10;PROD320;POLAND;439.0
1-683298971;Accepted-Wait;Piotr;2012/05/07 09:37:25.000;Variant 14;14;Accepted;Medium;Wait;Org line A2;A2_5;se;A10;PROD320;POLAND;6654939.0
1-683298971;Completed-Closed;Piotr;2012/05/07 09:38:25.000;Variant 14;14;Completed;Medium;Closed;Org line A2;A2_5;se;A10;PROD320;POLAND;60.0
1-683752875;Accepted-In Progress;Mahesh;2012/02/20 10:28:14.000;Variant 9;9;Accepted;Medium;In Progress;Org line C;E_8;in;G186 2nd;PROD473;INDIA;0.0
1-683752875;Queued-Awaiting Assignment;Mahesh;2012/02/20 10:54:19.000;Variant 9;9;Queued;Medium;Awaiting Assignment;Org line C;E_8;in;G186 2nd;PROD473;INDIA;1565.0
1-683752875;Accepted-In Progress;Febin;2012/02/21 08:54:33.000;Variant 9;9;Accepted;Medium;In Progress;Org line C;E_8;in;G186 2nd;PROD473;INDIA;79214.0
1-683752875;Accepted-Wait;Febin;2012/02/21 08:54:57.000;Variant 9;9;Accepted;Medium;Wait;Org line C;E_8;in;G186 2nd;PROD473;INDIA;24.0
1-683752875;Completed-Closed;Febin;2012/02/21 13:17:15.000;Variant 9;9;Completed;Medium;Closed;Org line C;E_8;in;G186 2nd;PROD473;INDIA;15738.0
1-684108661;Accepted-In Progress;Bharath;2012/02/20 16:55:54.000;Variant 1;1;Accepted;Low;In Progress;Org line G4;;se;S33 2nd;PROD397;Sweden;0.0
1-684108661;Completed-Closed;Bharath;2012/03/01 16:02:45.000;Variant 1;1;Completed;Low;Closed;Org line G4;;se;S33 2nd;PROD397;Sweden;860811.0
1-684991415;Accepted-In Progress;Roger;2012/02/21 08:47:06.000;Variant 1;1;Accepted;High;In Progress;Org line C;V3_2;se;M12;PROD502;Sweden;0.0
1-684991415;Completed-Closed;Roger;2012/04/12 11:05:27.000;Variant 1;1;Completed;High;Closed;Org line C;V3_2;se;M12;PROD502;Sweden;4414701.0
1-685018675;Accepted-In Progress;Ewa;2012/02/21 08:23:08.000;Variant 1;1;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD96;POLAND;0.0
1-685018675;Completed-Closed;Ewa;2012/02/21 08:27:07.000;Variant 1;1;Completed;Medium;Closed;Org line G3;;us;G199 3rd;PROD96;POLAND;239.0
1-685300128;Accepted-In Progress;Joakim;2012/02/21 16:21:18.000;Variant 3;3;Accepted;High;In Progress;Org line C;E_9;se;N12 2nd;PROD745;Sweden;0.0
1-685300128;Accepted-Wait;Joakim;2012/03/12 13:08:56.000;Variant 3;3;Accepted;High;Wait;Org line C;E_9;se;N12 2nd;PROD745;Sweden;1716458.0
1-685300128;Completed-Closed;Joakim;2012/04/23 10:07:28.000;Variant 3;3;Completed;High;Closed;Org line C;E_9;se;N12 2nd;PROD745;Sweden;3617912.0
1-686405886;Accepted-In Progress;Dweep;2012/02/22 08:17:44.000;Variant 4;4;Accepted;Medium;In Progress;Org line C;E_1;us;G13 2nd;PROD398;Sweden;0.0
1-686405886;Accepted-In Progress;Dweep;2012/05/10 08:27:53.000;Variant 4;4;Accepted;Medium;In Progress;Org line C;E_1;us;G13 2nd;PROD398;Sweden;6739809.0
1-686405886;Completed-Closed;Dweep;2012/05/23 12:59:32.000;Variant 4;4;Completed;Medium;Closed;Org line C;E_1;us;G13 2nd;PROD398;Sweden;1139499.0
1-686475951;Accepted-In Progress;Johnny;2012/02/22 09:13:01.000;Variant 1;1;Accepted;Medium;In Progress;Org line C;C_2;be;G58 3rd;PROD329;Sweden;0.0
1-686475951;Completed-Closed;Johnny;2012/02/23 16:05:46.000;Variant 1;1;Completed;Medium;Closed;Org line C;C_2;be;G58 3rd;PROD329;Sweden;111165.0
1-686477306;Accepted-In Progress;Guy;2012/02/22 09:34:06.000;Variant 4;4;Accepted;High;In Progress;Org line A2;A2_4;be;G111 2nd;PROD153;Belgium;0.0
1-686477306;Accepted-In Progress;Guy;2012/03/30 10:42:16.000;Variant 4;4;Accepted;High;In Progress;Org line A2;A2_4;be;G111 2nd;PROD153;Belgium;3200890.0
1-686477306;Completed-Closed;Guy;2012/03/30 10:43:47.000;Variant 4;4;Completed;High;Closed;Org line A2;A2_4;be;G111 2nd;PROD153;Belgium;91.0
1-686535660;Accepted-Wait;Aditi;2012/02/22 12:30:34.000;Variant 15;15;Accepted;Medium;Wait;Org line C;E_10;in;G271 2nd;PROD802;Sweden;0.0
1-686535660;Completed-Closed;Aditi;2012/03/06 07:52:37.000;Variant 15;15;Completed;Medium;Closed;Org line C;E_10;in;G271 2nd;PROD802;Sweden;1106523.0
1-686557724;Accepted-In Progress;David;2012/02/22 11:44:10.000;Variant 6;6;Accepted;High;In Progress;Org line G4;;se;S30 2nd;PROD412;Sweden;0.0
1-686557724;Accepted-Assigned;David;2012/02/22 11:58:47.000;Variant 6;6;Accepted;High;Assigned;Org line G4;;se;S30 2nd;PROD412;Sweden;877.0
1-686557724;Accepted-In Progress;David;2012/05/17 10:40:21.000;Variant 6;6;Accepted;High;In Progress;Org line G4;;se;S30 2nd;PROD412;Sweden;7339294.0
1-686557724;Completed-Closed;David;2012/05/17 10:40:23.000;Variant 6;6;Completed;High;Closed;Org line G4;;se;S30 2nd;PROD412;Sweden;2.0
1-686581779;Accepted-In Progress;Laurens;2012/02/22 14:50:41.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;A2_4;0;G11 2nd;PROD49;Belgium;0.0
1-686581779;Completed-Closed;Laurens;2012/03/06 11:12:49.000;Variant 1;1;Completed;Medium;Closed;Org line A2;A2_4;0;G11 2nd;PROD49;Belgium;1110128.0
1-686854421;Accepted-In Progress;Torbjörn;2012/02/23 09:32:06.000;Variant 1;1;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD397;Sweden;0.0
1-686854421;Completed-Closed;Torbjörn;2012/02/24 14:50:02.000;Variant 1;1;Completed;Medium;Closed;Org line G4;;se;S33 2nd;PROD397;Sweden;105476.0
1-686856862;Accepted-In Progress;Grzegorz;2012/02/23 09:07:54.000;Variant 1;1;Accepted;Low;In Progress;Org line A2;A2_2;pl;G171 2nd;PROD686;POLAND;0.0
1-686856862;Completed-Closed;Grzegorz;2012/02/23 09:34:57.000;Variant 1;1;Completed;Low;Closed;Org line A2;A2_2;pl;G171 2nd;PROD686;POLAND;1623.0
1-686945977;Accepted-In Progress;Jitender;2012/02/23 13:22:17.000;Variant 24;24;Accepted;Low;In Progress;Org line C;E_10;in;G263 2nd;PROD802;Sweden;0.0
1-686945977;Accepted-Wait;Jitender;2012/02/23 16:26:55.000;Variant 24;24;Accepted;Low;Wait;Org line C;E_10;in;G263 2nd;PROD802;Sweden;11078.0
1-686945977;Accepted-Wait;Jitender;2012/03/15 12:42:39.000;Variant 24;24;Accepted;Low;Wait;Org line C;E_10;in;G263 2nd;PROD802;Sweden;1800944.0
1-686945977;Completed-Closed;Jitender;2012/05/03 10:37:08.000;Variant 24;24;Completed;Low;Closed;Org line C;E_10;in;G263 2nd;PROD802;Sweden;4226069.0
1-686966285;Accepted-In Progress;Tapan;2012/02/23 13:17:24.000;Variant 3;3;Accepted;Low;In Progress;Org line C;E_4;in;G87 2nd;PROD565;INDIA;0.0
1-686966285;Accepted-Wait;Tapan;2012/02/23 13:20:29.000;Variant 3;3;Accepted;Low;Wait;Org line C;E_4;in;G87 2nd;PROD565;INDIA;185.0
1-686966285;Completed-Closed;Tapan;2012/03/21 16:21:47.000;Variant 3;3;Completed;Low;Closed;Org line C;E_4;in;G87 2nd;PROD565;INDIA;2343678.0
1-687129760;Accepted-In Progress;Marek;2012/02/23 19:15:17.000;Variant 4;4;Accepted;Major;In Progress;Org line C;E_8;in;G186 2nd;PROD473;Sweden;0.0
1-687129760;Accepted-In Progress;Marek;2012/02/27 10:20:08.000;Variant 4;4;Accepted;Major;In Progress;Org line C;E_8;in;G186 2nd;PROD473;Sweden;313491.0
1-687129760;Completed-Closed;Marek;2012/02/27 10:21:48.000;Variant 4;4;Completed;Major;Closed;Org line C;E_8;in;G186 2nd;PROD473;Sweden;100.0
1-687133944;Accepted-In Progress;Vikash;2012/02/23 20:02:43.000;Variant 1;1;Accepted;Major;In Progress;Org line C;E_10;in;G266 2nd;PROD805;Sweden;0.0
1-687133944;Completed-Closed;Vikash;2012/02/29 17:00:26.000;Variant 1;1;Completed;Major;Closed;Org line C;E_10;in;G266 2nd;PROD805;Sweden;507463.0
1-687309895;Accepted-In Progress;Chiranjeevi;2012/02/24 05:09:17.000;Variant 1;1;Accepted;Medium;In Progress;Org line C;E_1;se;G294 2nd;PROD306;INDIA;0.0
1-687309895;Completed-Closed;Chiranjeevi;2012/04/27 06:09:05.000;Variant 1;1;Completed;Medium;Closed;Org line C;E_1;se;G294 2nd;PROD306;INDIA;5446788.0
1-687587336;Accepted-In Progress;Mats;2012/02/24 15:06:27.000;Variant 1;1;Accepted;Major;In Progress;Org line C;V3_2;se;U4;PROD535;Sweden;0.0
1-687587336;Completed-Closed;Mats;2012/03/29 14:20:18.000;Variant 1;1;Completed;Major;Closed;Org line C;V3_2;se;U4;PROD535;Sweden;2934831.0
1-687649700;Accepted-In Progress;Bertil;2012/02/24 16:48:59.000;Variant 10;10;Accepted;Medium;In Progress;Org line A2;A2_4;in;G31 3rd;PROD194;Sweden;0.0
1-687649700;Accepted-Assigned;Bertil;2012/03/02 09:10:12.000;Variant 10;10;Accepted;Medium;Assigned;Org line A2;A2_4;in;G31 3rd;PROD194;Sweden;577273.0
1-687649700;Completed-Closed;Bertil;2012/03/02 09:58:21.000;Variant 10;10;Completed;Medium;Closed;Org line A2;A2_4;in;G31 3rd;PROD194;Sweden;2889.0
1-687668119;Accepted-In Progress;Robert;2012/02/24 20:40:56.000;Variant 29;29;Accepted;High;In Progress;Org line C;E_4;us;G88 2nd;PROD668;USA;0.0
1-687668119;Queued-Awaiting Assignment;Robert;2012/02/24 20:43:27.000;Variant 29;29;Queued;High;Awaiting Assignment;Org line C;E_4;us;G88 2nd;PROD668;USA;151.0
1-687668119;Accepted-In Progress;Robert;2012/02/28 16:33:44.000;Variant 29;29;Accepted;High;In Progress;Org line C;E_4;us;G88 2nd;PROD668;USA;330617.0
1-687668119;Accepted-Assigned;Sean;2012/02/28 16:34:51.000;Variant 29;29;Accepted;High;Assigned;Org line C;E_4;us;G88 2nd;PROD668;USA;67.0
1-687668119;Accepted-Wait;Sean;2012/03/14 14:29:52.000;Variant 29;29;Accepted;High;Wait;Org line C;E_4;us;G88 2nd;PROD668;USA;1288501.0
1-687668119;Completed-Closed;Sean;2012/03/14 14:31:01.000;Variant 29;29;Completed;High;Closed;Org line C;E_4;us;G88 2nd;PROD668;USA;69.0
1-687830906;Accepted-In Progress;Christer;2012/02/26 00:40:53.000;Variant 1;1;Accepted;Major;In Progress;Org line C;C_6;se;G268 3rd;PROD802;Sweden;0.0
1-687830906;Completed-Closed;Christer;2012/02/26 01:36:37.000;Variant 1;1;Completed;Major;Closed;Org line C;C_6;se;G268 3rd;PROD802;Sweden;3344.0
1-688342754;Accepted-In Progress;Ryouhei;2012/02/27 07:11:58.000;Variant 14;14;Accepted;High;In Progress;Org line C;E_10;jp;S51 2nd;PROD803;Japan;0.0
1-688342754;Accepted-Assigned;Ryouhei;2012/02/27 07:12:24.000;Variant 14;14;Accepted;High;Assigned;Org line C;E_10;jp;S51 2nd;PROD803;Japan;26.0
1-688342754;Accepted-Wait;Ryouhei;2012/02/27 09:14:07.000;Variant 14;14;Accepted;High;Wait;Org line C;E_10;jp;S51 2nd;PROD803;Japan;7303.0
1-688342754;Completed-Closed;Ryouhei;2012/04/10 04:46:55.000;Variant 14;14;Completed;High;Closed;Org line C;E_10;jp;S51 2nd;PROD803;Japan;3699168.0
1-688491391;Accepted-In Progress;Torbjörn;2012/02/27 10:54:31.000;Variant 1;1;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD397;Sweden;0.0
1-688491391;Completed-Closed;Torbjörn;2012/03/01 10:26:48.000;Variant 1;1;Completed;Medium;Closed;Org line G4;;se;S33 2nd;PROD397;Sweden;257537.0
1-688509388;Accepted-In Progress;Peter;2012/02/27 14:04:57.000;Variant 4;4;Accepted;Major;In Progress;Org line C;E_7;se;G160 2nd;PROD673;Sweden;0.0
1-688509388;Accepted-In Progress;Peter;2012/02/28 09:53:17.000;Variant 4;4;Accepted;Major;In Progress;Org line C;E_7;se;G160 2nd;PROD673;Sweden;71300.0
1-688509388;Completed-Closed;Peter;2012/03/05 07:36:37.000;Variant 4;4;Completed;Major;Closed;Org line C;E_7;se;G160 2nd;PROD673;Sweden;510200.0
1-688515611;Accepted-In Progress;David;2012/02/27 11:08:27.000;Variant 32;32;Accepted;High;In Progress;Org line G4;;se;S30 2nd;PROD412;Sweden;0.0
1-688515611;Accepted-Assigned;David;2012/03/07 08:48:46.000;Variant 32;32;Accepted;High;Assigned;Org line G4;;se;S30 2nd;PROD412;Sweden;769219.0
1-688515611;Accepted-Assigned;Gustav;2012/05/17 10:31:38.000;Variant 32;32;Accepted;High;Assigned;Org line G4;;se;S30 2nd;PROD412;Sweden;6140572.0
1-688515611;Accepted-In Progress;David;2012/05/17 10:31:41.000;Variant 32;32;Accepted;High;In Progress;Org line G4;;se;S30 2nd;PROD412;Sweden;3.0
1-688515611;Completed-Closed;David;2012/05/17 10:31:52.000;Variant 32;32;Completed;High;Closed;Org line G4;;se;S30 2nd;PROD412;Sweden;11.0
1-688564654;Accepted-In Progress;Johan;2012/02/27 12:55:39.000;Variant 1;1;Accepted;High;In Progress;Org line C;E_10;se;G138 2nd;PROD802;Sweden;0.0
1-688564654;Completed-Closed;Johan;2012/02/27 13:05:54.000;Variant 1;1;Completed;High;Closed;Org line C;E_10;se;G138 2nd;PROD802;Sweden;615.0
1-688564824;Accepted-In Progress;Martin;2012/02/27 13:04:10.000;Variant 36;36;Accepted;High;In Progress;Org line C;C_6;se;G273 3rd;PROD802;Sweden;0.0
1-688564824;Accepted-In Progress;Martin;2012/02/27 13:06:32.000;Variant 36;36;Accepted;High;In Progress;Org line C;C_6;se;G273 3rd;PROD802;Sweden;142.0
1-688564824;Queued-Awaiting Assignment;Martin;2012/02/28 15:36:18.000;Variant 36;36;Queued;High;Awaiting Assignment;Org line C;C_6;se;G273 3rd;PROD802;Sweden;95386.0
1-688564824;Accepted-In Progress;Michael;2012/02/29 08:45:33.000;Variant 36;36;Accepted;High;In Progress;Org line C;C_6;se;G273 3rd;PROD802;Sweden;61755.0
1-688564824;Accepted-Assigned;Pascal;2012/02/29 10:24:30.000;Variant 36;36;Accepted;High;Assigned;Org line C;C_6;se;G273 3rd;PROD802;Sweden;5937.0
1-688564824;Accepted-In Progress;Pascal;2012/03/22 15:05:34.000;Variant 36;36;Accepted;High;In Progress;Org line C;C_6;se;G273 3rd;PROD802;Sweden;1917664.0
1-688564824;Completed-Closed;Pascal;2012/03/30 14:38:43.000;Variant 36;36;Completed;High;Closed;Org line C;C_6;se;G273 3rd;PROD802;Sweden;689589.0
1-688725917;Accepted-In Progress;Robert;2012/02/27 19:50:43.000;Variant 59;59;Accepted;High;In Progress;Org line C;;be;N6 2nd;PROD821;USA;0.0
1-688725917;Queued-Awaiting Assignment;Robert;2012/02/27 20:01:11.000;Variant 59;59;Queued;High;Awaiting Assignment;Org line C;;be;N6 2nd;PROD821;USA;628.0
1-688725917;Accepted-In Progress;Timothy;2012/03/05 15:15:46.000;Variant 59;59;Accepted;High;In Progress;Org line C;E_1;be;G213 2nd;PROD821;USA;587675.0
1-688725917;Accepted-In Progress;Timothy;2012/03/05 15:17:57.000;Variant 59;59;Accepted;High;In Progress;Org line C;E_1;be;G213 2nd;PROD821;USA;131.0
1-688725917;Queued-Awaiting Assignment;Peter;2012/03/05 15:19:35.000;Variant 59;59;Queued;High;Awaiting Assignment;Org line C;E_1;be;G55 2nd;PROD821;Belgium;98.0
1-688725917;Accepted-In Progress;Samuel;2012/03/05 16:46:59.000;Variant 59;59;Accepted;High;In Progress;Org line C;E_1;be;G55 2nd;PROD821;USA;5244.0
1-688725917;Completed-Closed;Samuel;2012/04/04 00:53:58.000;Variant 59;59;Completed;High;Closed;Org line C;E_1;be;G55 2nd;PROD821;USA;2534819.0
1-689160381;Accepted-In Progress;Stefan;2012/02/28 09:27:52.000;Variant 3;3;Accepted;Medium;In Progress;Org line A2;D_1;se;L38 3rd;PROD607;Sweden;0.0
1-689160381;Accepted-Wait;Stefan;2012/03/28 14:02:39.000;Variant 3;3;Accepted;Medium;Wait;Org line A2;D_1;se;L38 3rd;PROD607;Sweden;2522087.0
1-689160381;Completed-Closed;Stefan;2012/05/16 11:16:51.000;Variant 3;3;Completed;Medium;Closed;Org line A2;D_1;se;L38 3rd;PROD607;Sweden;4223652.0
1-689176751;Accepted-In Progress;Hans-Erik;2012/02/28 08:25:28.000;Variant 12;12;Accepted;High;In Progress;Org line C;E_3;be;G64 2nd;PROD379;Sweden;0.0
1-689176751;Completed-Closed;Hans-Erik;2012/03/05 09:50:25.000;Variant 12;12;Completed;High;Closed;Org line C;E_3;be;G64 2nd;PROD379;Sweden;523497.0
1-689176751;Accepted-In Progress;Hans-Erik;2012/03/19 15:34:27.000;Variant 12;12;Accepted;High;In Progress;Org line C;E_3;be;G64 2nd;PROD379;Sweden;1230242.0
1-689176751;Completed-Closed;Hans-Erik;2012/03/19 15:35:47.000;Variant 12;12;Completed;High;Closed;Org line C;E_3;be;G64 2nd;PROD379;Sweden;80.0
1-689252781;Accepted-In Progress;Suresh;2012/02/28 09:57:37.000;Variant 3;3;Accepted;Low;In Progress;Org line C;E_4;in;G93 2nd;PROD325;INDIA;0.0
1-689252781;Accepted-Wait;Suresh;2012/02/28 13:39:08.000;Variant 3;3;Accepted;Low;Wait;Org line C;E_4;in;G93 2nd;PROD325;INDIA;13291.0
1-689252781;Completed-Closed;Suresh;2012/03/30 12:00:46.000;Variant 3;3;Completed;Low;Closed;Org line C;E_4;in;G93 2nd;PROD325;INDIA;2672498.0
1-689341321;Accepted-In Progress;Christer;2012/02/28 11:33:31.000;Variant 1;1;Accepted;High;In Progress;Org line C;C_6;se;G268 3rd;PROD802;Sweden;0.0
1-689341321;Completed-Closed;Christer;2012/05/29 14:53:55.000;Variant 1;1;Completed;High;Closed;Org line C;C_6;se;G268 3rd;PROD802;Sweden;7874424.0
1-689525975;Accepted-In Progress;Roland;2012/02/28 16:30:43.000;Variant 3;3;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD374;Sweden;0.0
1-689525975;Accepted-Wait;Roland;2012/02/28 18:05:04.000;Variant 3;3;Accepted;Medium;Wait;Org line G4;;se;S33 2nd;PROD374;Sweden;5661.0
1-689525975;Completed-Closed;Roland;2012/03/30 10:00:24.000;Variant 3;3;Completed;Medium;Closed;Org line G4;;se;S33 2nd;PROD374;Sweden;2649320.0
1-690184941;Accepted-In Progress;Lisbeth;2012/02/29 08:15:32.000;Variant 3;3;Accepted;High;In Progress;Org line A2;A2_5;se;A10;PROD236;Sweden;0.0
1-690184941;Accepted-Wait;Lisbeth;2012/02/29 10:18:00.000;Variant 3;3;Accepted;High;Wait;Org line A2;A2_5;se;A10;PROD236;Sweden;7348.0
1-690184941;Completed-Closed;Lisbeth;2012/03/05 16:27:15.000;Variant 3;3;Completed;High;Closed;Org line A2;A2_5;se;A10;PROD236;Sweden;454155.0
1-690190570;Accepted-In Progress;Ahmad;2012/02/29 13:11:36.000;Variant 3;3;Accepted;High;In Progress;Org line C;E_1;se;L1 2nd;PROD153;Sweden;0.0
1-690190570;Accepted-Wait;Ahmad;2012/03/14 16:20:08.000;Variant 3;3;Accepted;High;Wait;Org line C;E_1;se;L1 2nd;PROD153;Sweden;1220912.0
1-690190570;Completed-Closed;Ahmad;2012/04/30 16:26:59.000;Variant 3;3;Completed;High;Closed;Org line C;E_1;se;L1 2nd;PROD153;Sweden;4061211.0
1-690249637;Accepted-In Progress;Noriaki;2012/02/29 09:55:26.000;Variant 1;1;Accepted;Low;In Progress;Org line C;;jp;S22 2nd;PROD448;Japan;0.0
1-690249637;Completed-Closed;Noriaki;2012/04/19 11:16:08.000;Variant 1;1;Completed;Low;Closed;Org line C;;jp;S22 2nd;PROD448;Japan;4324842.0
1-690327801;Accepted-In Progress;Maria;2012/02/29 12:16:36.000;Variant 1;1;Accepted;High;In Progress;Org line A2;A2_4;se;G118 2nd;PROD591;Sweden;0.0
1-690327801;Completed-Closed;Maria;2012/03/01 14:17:13.000;Variant 1;1;Completed;High;Closed;Org line A2;A2_4;se;G118 2nd;PROD591;Sweden;93637.0
1-690327837;Accepted-In Progress;Maria;2012/02/29 12:23:42.000;Variant 12;12;Accepted;Medium;In Progress;Org line A2;A2_4;se;G35 2nd;PROD591;Sweden;0.0
1-690327837;Completed-Closed;Maria;2012/03/02 13:30:31.000;Variant 12;12;Completed;Medium;Closed;Org line A2;A2_4;se;G35 2nd;PROD591;Sweden;176809.0
1-690327837;Accepted-In Progress;Maria;2012/03/02 13:30:34.000;Variant 12;12;Accepted;Medium;In Progress;Org line A2;A2_4;se;G35 2nd;PROD591;Sweden;3.0
1-690327837;Completed-Closed;Maria;2012/03/02 13:30:40.000;Variant 12;12;Completed;Medium;Closed;Org line A2;A2_4;se;G35 2nd;PROD591;Sweden;6.0
1-690352118;Accepted-In Progress;Björn;2012/02/29 13:38:34.000;Variant 1;1;Accepted;High;In Progress;Org line C;C_6;se;G268 3rd;PROD805;Sweden;0.0
1-690352118;Completed-Closed;Björn;2012/04/02 10:51:23.000;Variant 1;1;Completed;High;Closed;Org line C;C_6;se;G268 3rd;PROD805;Sweden;2841169.0
1-690419865;Accepted-In Progress;Tomasz;2012/02/29 15:00:11.000;Variant 3;3;Accepted;High;In Progress;Org line A2;D_1;pl;W14 2nd;PROD784;POLAND;0.0
1-690419865;Accepted-Wait;Tomasz;2012/03/12 15:43:18.000;Variant 3;3;Accepted;High;Wait;Org line A2;D_1;pl;W14 2nd;PROD784;POLAND;1039387.0
1-690419865;Completed-Closed;Tomasz;2012/03/27 13:33:54.000;Variant 3;3;Completed;High;Closed;Org line A2;D_1;pl;W14 2nd;PROD784;POLAND;1288236.0
1-690458151;Accepted-In Progress;Christer;2012/02/29 16:26:17.000;Variant 1;1;Accepted;High;In Progress;Org line C;C_6;se;G268 3rd;PROD805;Sweden;0.0
1-690458151;Completed-Closed;Christer;2012/05/29 14:52:12.000;Variant 1;1;Completed;High;Closed;Org line C;C_6;se;G268 3rd;PROD805;Sweden;7770355.0
1-690762471;Queued-Awaiting Assignment;Ryouhei;2012/03/01 09:01:23.000;Variant 22;22;Queued;Medium;Awaiting Assignment;Org line C;E_10;jp;S51 2nd;PROD804;Japan;0.0
1-690762471;Accepted-In Progress;Takashi;2012/03/01 09:01:24.000;Variant 22;22;Accepted;Medium;In Progress;Org line C;;jp;S30 2nd;PROD804;Japan;1.0
1-690762471;Queued-Awaiting Assignment;Ryouhei;2012/03/01 09:03:24.000;Variant 22;22;Queued;Medium;Awaiting Assignment;Org line C;E_10;jp;S51 2nd;PROD804;Japan;120.0
1-690762471;Accepted-In Progress;Jun;2012/03/01 11:27:02.000;Variant 22;22;Accepted;Medium;In Progress;Org line C;E_10;jp;S51 2nd;PROD804;Japan;8618.0
1-690762471;Completed-Closed;Jun;2012/03/01 11:31:24.000;Variant 22;22;Completed;Medium;Closed;Org line C;E_10;jp;S51 2nd;PROD804;Japan;262.0
1-690896014;Accepted-In Progress;Ewa;2012/03/01 11:53:49.000;Variant 1;1;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD96;POLAND;0.0
1-690896014;Completed-Closed;Ewa;2012/03/01 12:16:29.000;Variant 1;1;Completed;Medium;Closed;Org line G3;;us;G199 3rd;PROD96;POLAND;1360.0
