Activity;Case ID;Duration;Event_Nr
Completed-Closed;1-702501138;1288236.0000000144;6
Accepted-In Progress;1-702501532;3.376729905509894e-10;1
Queued-Awaiting Assignment;1-702501532;180.9999999926317;2
Accepted-In Progress;1-702501532;0.0;3
Completed-Closed;1-702501532;3.000000044139787;4
Accepted-In Progress;1-702514881;0.0;1
Accepted-In Progress;1-702514881;5.037724949523214e-09;2
Completed-Closed;1-702514881;15.000000024078673;3
Accepted-In Progress;1-702656292;1563.000000003337;1
Completed-Closed;1-702656292;15007635.999999998;2
Accepted-In Progress;1-702673026;3015200.999999988;1
Queued-Awaiting Assignment;1-702673026;331.9999999890927;2
Accepted-In Progress;1-702673026;12455.999999998106;3
Completed-Closed;1-702673026;24.00000000155727;4
Accepted-In Progress;1-703016242;0.0;1
Accepted-Wait;1-703016242;1435.0000000326331;2
Completed-Closed;1-703016242;81.99999995651567;3
Queued-Awaiting Assignment;1-703242211;98.00000000013473;1
Accepted-In Progress;1-703242211;0.0;2
Completed-Closed;1-703242211;31285391.0;3
Accepted-In Progress;1-703383433;0.0;1
Accepted-In Progress;1-703383433;53500137.99999999;2
Completed-Closed;1-703383433;8115.99999999305;3
Accepted-In Progress;1-703399394;0.0;1
Queued-Awaiting Assignment;1-703399394;297.9999999988328;2
Accepted-In Progress;1-703399394;31981938.999999993;3
Completed-Closed;1-703399394;1922456.0000000005;4
Accepted-In Progress;1-703445951;0.0;1
Accepted-Wait;1-703445951;674912.0000000146;2
Completed-Closed;1-703445951;3029072.0000000037;3
Accepted-In Progress;1-703856779;7471038.000000001;1
Accepted-In Progress;1-703856779;21674.00000001015;2
Accepted-Wait;1-703856779;19.000000004479084;3
Completed-Closed;1-703856779;10.000000023064178;4
Accepted-In Progress;1-703964203;0.0;1
Queued-Awaiting Assignment;1-703964203;1650.9999999613074;2
Accepted-In Progress;1-703964203;1.0873097584703424e-08;3
Completed-Closed;1-703964203;5503231.999999995;4
Accepted-In Progress;1-703964563;471496.0000000706;1
Queued-Awaiting Assignment;1-703964563;957.0000000005804;2
Accepted-In Progress;1-703964563;12372106.000000011;3
Completed-Closed;1-703964563;211.00000000964113;4
Accepted-In Progress;1-704226142;2.88001321213129e-08;1
Completed-Closed;1-704226142;37.000000038236735;2
Accepted-In Progress;1-704229584;56032963.00000002;1
Completed-Closed;1-704229584;12624157.00000001;2
Queued-Awaiting Assignment;1-704229602;44.99999998984347;1
Accepted-In Progress;1-704229602;130.00000001733417;2
Completed-Closed;1-704229602;0.9999999828743731;3
Accepted-In Progress;1-704650867;9.379285632274374e-10;1
Queued-Awaiting Assignment;1-704650867;977.0000000247162;2
Accepted-In Progress;1-704650867;11840993.999999972;3
Queued-Awaiting Assignment;1-704650867;55.00000000028762;4
Accepted-In Progress;1-704650867;0.0;5
Accepted-In Progress;1-704650867;1.4987669491031434e-08;6
Completed-Closed;1-704650867;162258.99999998425;7
Accepted-In Progress;1-704661542;4049.9999999908;1
Queued-Awaiting Assignment;1-704661542;2479.0000000338673;2
Accepted-In Progress;1-704661542;0.0;3
Accepted-Wait;1-704661542;2685149.0000000037;4
Completed-Closed;1-704661542;5139586.9999999935;5
Accepted-In Progress;1-704703712;11951646.000000004;1
Queued-Awaiting Assignment;1-704703712;511.0000000218102;2
Accepted-In Progress;1-704703712;2.1549436147412836e-08;3
Accepted-In Progress;1-704703712;1.8825592448013416e-08;4
Accepted-Assigned;1-704703712;6.000000042308955;5
Accepted-In Progress;1-704703712;0.0;6
Completed-Closed;1-704703712;3616727.000000003;7
Accepted-In Progress;1-704725301;19077785.0;1
Completed-Closed;1-704725301;5623474.000000018;2
Accepted-In Progress;1-704973871;3.636730424168001e-08;1
Queued-Awaiting Assignment;1-704973871;309.0000000372406;2
Accepted-In Progress;1-704973871;33011606.00000001;3
Accepted-Assigned;1-704973871;769219.0000000112;4
Accepted-In Progress;1-704973871;1.0923453628041817e-08;5
Completed-Closed;1-704973871;14507294.999999996;6
Accepted-In Progress;1-704977245;0.0;1
Queued-Awaiting Assignment;1-704977245;429.99999998087003;2
Queued-Awaiting Assignment;1-704977245;1427.000000080803;3
Accepted-In Progress;1-704977245;21896.000000002252;4
Queued-Awaiting Assignment;1-704977245;376.99999998517956;5
Accepted-In Progress;1-704977245;4.2542483228899045e-10;6
Completed-Closed;1-704977245;25842089.99999998;7
Accepted-In Progress;1-705821921;2196721.9999999967;1
Completed-Closed;1-705821921;14774741.999999998;2
Accepted-In Progress;1-705847575;2.1144038279267892e-09;1
Completed-Closed;1-705847575;1814644.9999999972;2
Accepted-In Progress;1-706083257;1484.000000005932;1
Completed-Closed;1-706083257;187.00000000824548;2
Accepted-In Progress;1-706226212;37925181.0;1
Accepted-Wait;1-706226212;73189.99999998609;2
Completed-Closed;1-706226212;15131473.0;3
Accepted-In Progress;1-706866666;0.0;1
Completed-Closed;1-706866666;85.99999997800853;2
Accepted-In Progress;1-706915611;3004744.0000000233;1
Completed-Closed;1-706915611;14.999999992678267;2
Accepted-In Progress;1-706949124;56.999999999968196;1
Completed-Closed;1-706949124;91.99999999639623;2
Accepted-In Progress;1-706959641;18276.999999944874;1
Accepted-In Progress;1-706959641;0.0;2
Completed-Closed;1-706959641;179338.99999999587;3
Accepted-In Progress;1-706963013;63816.000000001775;1
Accepted-In Progress;1-706963013;8.581075891877689e-09;2
Completed-Closed;1-706963013;1025078.0000000064;3
Accepted-In Progress;1-706982877;0.0;1
Completed-Closed;1-706982877;46.99999999917133;2
Accepted-In Progress;1-706988783;13772659.999999996;1
Completed-Closed;1-706988783;3627299.0000000126;2
Accepted-In Progress;1-707025161;49.99999998755734;1
Accepted-In Progress;1-707025161;0.0;2
Completed-Closed;1-707025161;267.00000001818137;3
Accepted-In Progress;1-707053152;0.0;1
Completed-Closed;1-707053152;51.00000001768786;2
Accepted-In Progress;1-707293328;9.601551717778497e-10;1
Completed-Closed;1-707293328;6987415.000000009;2
Accepted-In Progress;1-707623601;0.0;1
Accepted-Wait;1-707623601;74390607.00000001;2
Completed-Closed;1-707623601;4311828.9999999935;3
Accepted-In Progress;1-707660543;0.0;1
Queued-Awaiting Assignment;1-707660543;303.9999999952815;2
Accepted-In Progress;1-707660543;23244059.000000007;3
Accepted-Assigned;1-707660543;181.9999999801812;4
Accepted-Assigned;1-707660543;28.99999998856737;5
Accepted-In Progress;1-707660543;31742309.999999974;6
Completed-Closed;1-707660543;794.0000000033814;7
Accepted-In Progress;1-707693471;9.894881107504285e-09;1
Completed-Closed;1-707693471;261343.99999999176;2
Accepted-In Progress;1-707704098;1.3090559132019238e-08;1
Completed-Closed;1-707704098;110.00000001470829;2
Accepted-In Progress;1-707708844;0.0;1
Completed-Closed;1-707708844;111165.00000001959;2
Accepted-In Progress;1-707778891;229487.99999999435;1
Completed-Closed;1-707778891;6388020.000000011;2
Accepted-In Progress;1-708121948;4.3791078720255934e-08;1
Queued-Awaiting Assignment;1-708121948;188.99999999985107;2
Accepted-In Progress;1-708121948;0.0;3
Completed-Closed;1-708121948;15209113.999999993;4
Accepted-In Progress;1-708581207;0.0;1
Completed-Closed;1-708581207;70.99999999584942;2
Accepted-In Progress;1-708582598;27129615.99999999;1
Completed-Closed;1-708582598;18574293.99999998;2
Accepted-In Progress;1-708613661;0.0;1
Accepted-Assigned;1-708613661;68270.0000000086;2
Accepted-Assigned;1-708613661;12620687.00000001;3
Accepted-In Progress;1-708613661;0.0;4
Completed-Closed;1-708613661;2146019.9999999865;5
Accepted-In Progress;1-708716045;620806.0000000028;1
Completed-Closed;1-708716045;1210602.9999999802;2
Accepted-In Progress;1-708833963;0.0;1
Completed-Closed;1-708833963;13228722.999999993;2
Accepted-In Progress;1-709437431;0.0;1
Completed-Closed;1-709437431;878734.9999999994;2
Accepted-In Progress;1-709461909;280516.0000000043;1
Completed-Closed;1-709461909;1824100.9999999974;2
Accepted-In Progress;1-709479221;3.08526352532498e-08;1
Completed-Closed;1-709479221;2418815.0000000116;2
Accepted-In Progress;1-709552565;3246.0000000038835;1
Queued-Awaiting Assignment;1-709552565;65.00000004013152;2
Accepted-In Progress;1-709552565;10248297.000000022;3
Accepted-Assigned;1-709552565;77.99999998625137;4
Accepted-Assigned;1-709552565;33.99999996231226;5
Accepted-In Progress;1-709552565;0.0;6
Completed-Closed;1-709552565;160.00000001228887;7
Queued-Awaiting Assignment;1-709802751;32152.00000001889;1
Accepted-In Progress;1-709802751;12235632.00000002;2
Completed-Closed;1-709802751;5764607.999999999;3
Accepted-In Progress;1-709802861;0.0;1
Queued-Awaiting Assignment;1-709802861;373.9999999985454;2
Accepted-In Progress;1-709802861;2500850.9999999995;3
Accepted-In Progress;1-709802861;0.0;4
Completed-Closed;1-709802861;6885814.0000000065;5
Accepted-In Progress;1-710065204;167474.99999999997;1
Completed-Closed;1-710065204;3361064.9999999846;2
Accepted-In Progress;1-710109531;3.106022061642704e-08;1
Completed-Closed;1-710109531;1037.000000018034;2
Accepted-In Progress;1-710269195;6.694584853636384e-09;1
Completed-Closed;1-710269195;48136230.99999999;2
Accepted-In Progress;1-712814266;1.479592110100888e-08;1
Completed-Closed;1-712814266;5604716.999999997;2
Accepted-In Progress;1-712856449;3.6405303530426715e-09;1
Queued-Awaiting Assignment;1-712856449;376.00000004780446;2
Accepted-In Progress;1-712856449;0.0;3
Completed-Closed;1-712856449;4460946.000000001;4
Accepted-In Progress;1-712972277;0.0;1
Completed-Closed;1-712972277;8976828.000000004;2
Accepted-In Progress;1-713106267;2.0360942827380896e-09;1
Accepted-In Progress;1-713106267;1.2393048515323927e-08;2
Completed-Closed;1-713106267;2324457.0000000014;3
Accepted-In Progress;1-715479377;0.0;1
Completed-Closed;1-715479377;5863926.9999999795;2
Accepted-In Progress;1-715638561;3823206.999999984;1
Queued-Awaiting Assignment;1-715638561;166.99999997775862;2
Accepted-In Progress;1-715638561;2.612018456512119e-08;3
Completed-Closed;1-715638561;1183924.9999999963;4
Accepted-In Progress;1-715660478;1.522777840942923e-08;1
Completed-Closed;1-715660478;25842089.99999994;2
Accepted-In Progress;1-715660478;6.235822272726419e-09;3
Completed-Closed;1-715660478;5.999999989060349;4
Accepted-In Progress;1-715674227;8.608692284297006e-09;1
Completed-Closed;1-715674227;876.0000000061715;2
Accepted-In Progress;1-715703591;4.310778370179935e-09;1
Completed-Closed;1-715703591;33347715.999999963;2
Accepted-In Progress;1-715860062;9.737394830694533e-09;1
Queued-Awaiting Assignment;1-715860062;585.0000000014662;2
Accepted-In Progress;1-715860062;27129746.000000004;3
Completed-Closed;1-715860062;9067549.000000004;4
Queued-Awaiting Assignment;1-716154984;22970909.000000004;1
Accepted-In Progress;1-716154984;0.0;2
Completed-Closed;1-716154984;809.999999991565;3
Accepted-In Progress;1-716571976;0.0;1
Completed-Closed;1-716571976;18840082.0;2
Accepted-In Progress;1-716571976;1.1611823127893816e-08;3
Queued-Awaiting Assignment;1-716571976;507671.99999998824;4
Accepted-In Progress;1-716571976;7.990322319211697e-09;5
Completed-Closed;1-716571976;2825104.000000001;6
Accepted-In Progress;1-717122893;0.0;1
Queued-Awaiting Assignment;1-717122893;852.0000000018404;2
Accepted-In Progress;1-717122893;0.0;3
Accepted-Wait;1-717122893;1056.9999999973345;4
Completed-Closed;1-717122893;519.9999999880235;5
Accepted-In Progress;1-717222893;5.269499016046205e-09;1
Queued-Awaiting Assignment;1-717222893;0.0;2
Accepted-In Progress;1-717222893;2.3268670739823157e-09;3
Completed-Closed;1-717222893;55.99999999258975;4
Accepted-In Progress;1-717275094;3533753.9999999953;1
Queued-Awaiting Assignment;1-717275094;306.000000000459;2
Accepted-In Progress;1-717275094;36972.000000040796;3
Completed-Closed;1-717275094;4226069.0000000065;4
Accepted-In Progress;1-717713590;878691.9999999958;1
Accepted-In Progress;1-717713590;0.0;2
Completed-Closed;1-717713590;1456913.0000000016;3
Accepted-In Progress;1-717801169;0.0;1
Completed-Closed;1-717801169;23863385.999999996;2
Accepted-In Progress;1-717838591;0.0;1
Completed-Closed;1-717838591;69.00000000773366;2
Accepted-In Progress;1-717852570;10804016.0;1
Completed-Closed;1-717852570;23.999999996613916;2
Accepted-In Progress;1-718031374;0.0;1
Accepted-In Progress;1-718031374;1.4051966111826772e-08;2
Completed-Closed;1-718031374;954066.0000000072;3
Accepted-In Progress;1-718132104;6561.999999999368;1
Completed-Closed;1-718132104;2580015.9999999776;2
Accepted-In Progress;1-718958603;15097.000000011958;1
Completed-Closed;1-718958603;4842801.999999998;2
Accepted-In Progress;1-718960811;37750843.99999999;1
Accepted-Wait;1-718960811;10114950.0;2
Completed-Closed;1-718960811;8464974.000000004;3
Accepted-In Progress;1-718973785;2226189.9999999953;1
Queued-Awaiting Assignment;1-718973785;233.00000002052784;2
Accepted-In Progress;1-718973785;0.0;3
Accepted-Wait;1-718973785;24.000000007290776;4
Completed-Closed;1-718973785;22216833.000000004;5
Accepted-In Progress;1-719210927;1.3416114671426815e-08;1
Completed-Closed;1-719210927;93.0000000094071;2
Accepted-In Progress;1-719517578;0.0;1
Completed-Closed;1-719517578;1139499.000000008;2
Accepted-In Progress;1-719999163;1484.0000000034358;1
Completed-Closed;1-719999163;56.00000003222188;2
Accepted-In Progress;1-720000146;8.4270832971048e-09;1
Queued-Awaiting Assignment;1-720000146;146.99999999790663;2
Accepted-In Progress;1-720000146;5.806585698273059e-09;3
Completed-Closed;1-720000146;4414701.000000052;4
Accepted-In Progress;1-720041655;1.4546995357468364e-09;1
Completed-Closed;1-720041655;50183334.00000004;2
Accepted-In Progress;1-720069371;37159966.0;1
Accepted-Wait;1-720069371;5836810.000000012;2
Accepted-In Progress;1-720069371;0.0;3
Accepted-Wait;1-720069371;211.99999998472242;4
Accepted-In Progress;1-720069371;1221917.000000032;5
Accepted-Wait;1-720069371;6.000000001850947;6
Completed-Closed;1-720069371;27232353.000000004;7
Accepted-In Progress;1-720110557;57143.99999999546;1
Completed-Closed;1-720110557;16.999999986925957;2
Accepted-In Progress;1-720457477;679731.9999999782;1
Completed-Closed;1-720457477;1483.9999999971747;2
Accepted-In Progress;1-722041657;0.0;1
Completed-Closed;1-722041657;523.0000000198194;2
Accepted-In Progress;1-722098557;84449.99999992765;1
Completed-Closed;1-722098557;3699398.0000000014;2
Accepted-In Progress;1-722201158;4.118349391921031e-09;1
Completed-Closed;1-722201158;211937.000000014;2
Accepted-In Progress;1-722334217;69884.00000000352;1
Completed-Closed;1-722334217;12624156.999999981;2
Accepted-In Progress;1-722334434;1.0006761480880745e-09;1
Completed-Closed;1-722334434;43.000000011468416;2
Accepted-In Progress;1-722688743;1.6095027394286103e-08;1
Queued-Awaiting Assignment;1-722688743;305.99999999512016;2
Accepted-In Progress;1-722688743;10801517.000000013;3
Completed-Closed;1-722688743;5446558.999999996;4
Accepted-In Progress;1-722742993;11347.999999999873;1
Accepted-Wait;1-722742993;6.999999998815004;2
Completed-Closed;1-722742993;119.99999999778235;3
Accepted-In Progress;1-726760342;43116.999999991225;1
Accepted-Wait;1-726760342;585.0000000054483;2
Completed-Closed;1-726760342;6742602.000000014;3
Accepted-In Progress;1-726808501;16161.999999984078;1
Completed-Closed;1-726808501;4241552.999999991;2
Accepted-In Progress;1-728461114;7321515.00000002;1
Accepted-Wait;1-728461114;175501.9999999995;2
Completed-Closed;1-728461114;5900064.999999997;3
Accepted-In Progress;1-728641711;0.0;1
Queued-Awaiting Assignment;1-728641711;245.0000000032924;2
Accepted-In Progress;1-728641711;245648.9999999982;3
Completed-Closed;1-728641711;7269657.0000000065;4
Accepted-In Progress;1-728649379;0.0;1
Completed-Closed;1-728649379;2418815.000000055;2
Accepted-In Progress;1-729423803;1923.0000000179593;1
Completed-Closed;1-729423803;356.999999988408;2
Accepted-In Progress;1-729440922;2.397606322502363e-08;1
Completed-Closed;1-729440922;2156020.000000004;2
Accepted-In Progress;1-729635576;5.2146398388732686e-09;1
Completed-Closed;1-729635576;198.9999999933605;2
Accepted-In Progress;1-729711756;2226189.999999997;1
Completed-Closed;1-729711756;2444594.9999999953;2
Accepted-In Progress;1-729826369;0.0;1
Completed-Closed;1-729826369;91.99999998802163;2
Accepted-In Progress;1-729966151;0.0;1
Completed-Closed;1-729966151;84227552.00000001;2
Queued-Awaiting Assignment;1-730084841;0.0;1
Accepted-In Progress;1-730084841;7.121436314356412e-09;2
Completed-Closed;1-730084841;1183.0000000068994;3
Accepted-In Progress;1-730084875;0.0;1
Queued-Awaiting Assignment;1-730084875;816.0000000388058;2
Accepted-In Progress;1-730084875;31975745.999999955;3
Completed-Closed;1-730084875;2667.0000000107375;4
Accepted-In Progress;1-730644447;11951645.999999993;1
Completed-Closed;1-730644447;2376659.9999999856;2
Accepted-In Progress;1-730923421;15235.999999995987;1
Accepted-Wait;1-730923421;96.0000000154507;2
Completed-Closed;1-730923421;10871265.00000001;3
Accepted-In Progress;1-730961258;656539.9999999896;1
Completed-Closed;1-730961258;5444951.999999993;2
Accepted-In Progress;1-731792664;119.99999998458168;1
Completed-Closed;1-731792664;3283077.000000029;2
Accepted-In Progress;1-731908702;0.0;1
Accepted-In Progress;1-731908702;3.458436388378962e-09;2
Completed-Closed;1-731908702;1378047.999999994;3
Accepted-In Progress;1-732289301;1.1561524664169737e-08;1
Queued-Awaiting Assignment;1-732289301;272.00000002041355;2
Accepted-In Progress;1-732289301;0.0;3
Accepted-In Progress;1-732289301;9.960669292640891e-09;4
Accepted-Assigned;1-732289301;1295965.9999999988;5
Accepted-In Progress;1-732289301;15772.000000003347;6
Completed-Closed;1-732289301;486.9999999782077;7
Accepted-In Progress;1-732357301;0.0;1
Accepted-Wait;1-732357301;183425.0000000234;2
Accepted-In Progress;1-732357301;283.99999998290065;3
Completed-Closed;1-732357301;218.0000000090723;4
Accepted-In Progress;1-733169018;0.0;1
