Activity;Case ID;Duration;Event_Nr
Completed-Closed;1-707778891;27289557.99999998;2
Accepted-In Progress;1-708121948;0.0;1
Queued-Awaiting Assignment;1-708121948;589.0000000030799;2
Accepted-In Progress;1-708121948;0.0;3
Completed-Closed;1-708121948;9960641.000000013;4
Accepted-In Progress;1-708581207;0.0;1
Completed-Closed;1-708581207;12634894.0;2
Accepted-In Progress;1-708582598;167474.99999999147;1
Completed-Closed;1-708582598;3825409.0000000014;2
Accepted-In Progress;1-708613661;0.0;1
Accepted-Assigned;1-708613661;410.0000000465626;2
Accepted-Assigned;1-708613661;28.99999999470362;3
Accepted-In Progress;1-708613661;430307.9999999895;4
Completed-Closed;1-708613661;16862924.000000015;5
Accepted-In Progress;1-708716045;965.000000008838;1
Completed-Closed;1-708716045;3034705.0000000047;2
Accepted-In Progress;1-708833963;12515.000000004757;1
Completed-Closed;1-708833963;134.00000000362593;2
Accepted-In Progress;1-709437431;0.0;1
Completed-Closed;1-709437431;87.00000001106226;2
Accepted-In Progress;1-709461909;13404065.999999996;1
Completed-Closed;1-709461909;963725.9999999697;2
Accepted-In Progress;1-709479221;0.0;1
Completed-Closed;1-709479221;70.00000000897313;2
Accepted-In Progress;1-709552565;146.99999999499084;1
Queued-Awaiting Assignment;1-709552565;350.9999999369931;2
Accepted-In Progress;1-709552565;9.073040607311164e-09;3
Accepted-Assigned;1-709552565;5205793.999999992;4
Accepted-Assigned;1-709552565;58.9999999960683;5
Accepted-In Progress;1-709552565;323882.9999999995;6
Completed-Closed;1-709552565;74.99999998141767;7
Queued-Awaiting Assignment;1-709802751;140.99999999049558;1
Accepted-In Progress;1-709802751;0.0;2
Completed-Closed;1-709802751;187.0000000086494;3
Accepted-In Progress;1-709802861;333308.00000001816;1
Queued-Awaiting Assignment;1-709802861;256.99999999810706;2
Accepted-In Progress;1-709802861;54483982.00000001;3
Accepted-In Progress;1-709802861;0.0;4
Completed-Closed;1-709802861;8500892.999999996;5
Accepted-In Progress;1-710065204;2376.9999999814186;1
Completed-Closed;1-710065204;74.00000000394041;2
Accepted-In Progress;1-710109531;1.3840347046112927e-08;1
Completed-Closed;1-710109531;738.0000000083314;2
Accepted-In Progress;1-710269195;0.0;1
Completed-Closed;1-710269195;240096.00000001155;2
Accepted-In Progress;1-712814266;7.606230647207314e-09;1
Completed-Closed;1-712814266;28246786.999999996;2
Accepted-In Progress;1-712856449;1.7671871071108892e-08;1
Queued-Awaiting Assignment;1-712856449;58776.00000000899;2
Accepted-In Progress;1-712856449;3.909476141500246e-09;3
Completed-Closed;1-712856449;391.99999999616205;4
Accepted-In Progress;1-712972277;492.9999999731876;1
Completed-Closed;1-712972277;51.000000001698744;2
Accepted-In Progress;1-713106267;1.2104219045058468e-09;1
Accepted-In Progress;1-713106267;3090908.9999999977;2
Completed-Closed;1-713106267;5446558.9999999935;3
Accepted-In Progress;1-715479377;7.65656127174705e-09;1
Completed-Closed;1-715479377;11.000000003449866;2
Accepted-In Progress;1-715638561;1.0419677640324037e-08;1
Queued-Awaiting Assignment;1-715638561;146.99999998631543;2
Accepted-In Progress;1-715638561;0.0;3
Completed-Closed;1-715638561;15922710.000000024;4
Accepted-In Progress;1-715660478;0.0;1
Completed-Closed;1-715660478;7274796.999999998;2
Accepted-In Progress;1-715660478;5181727.999999988;3
Completed-Closed;1-715660478;7277651.000000006;4
Accepted-In Progress;1-715674227;9.285872850015774e-09;1
Completed-Closed;1-715674227;1535962.0000000028;2
Accepted-In Progress;1-715703591;69884.00000000029;1
Completed-Closed;1-715703591;35.000000022564734;2
Accepted-In Progress;1-715860062;4.04787747537236e-09;1
Queued-Awaiting Assignment;1-715860062;13829369.99999999;2
Accepted-In Progress;1-715860062;2.270515885925918e-09;3
Completed-Closed;1-715860062;147376.99999998565;4
Queued-Awaiting Assignment;1-716154984;196.99999995909;1
Accepted-In Progress;1-716154984;2164226.999999998;2
Completed-Closed;1-716154984;92.99999999812111;3
Accepted-In Progress;1-716571976;5181869.000000012;1
Completed-Closed;1-716571976;5552460.999999996;2
Accepted-In Progress;1-716571976;6.880543916217325e-09;3
Queued-Awaiting Assignment;1-716571976;45.0000000038419;4
Accepted-In Progress;1-716571976;2.8643714830487955e-09;5
Completed-Closed;1-716571976;1811350.999999981;6
Accepted-In Progress;1-717122893;0.0;1
Queued-Awaiting Assignment;1-717122893;189.99999999481355;2
Accepted-In Progress;1-717122893;0.0;3
Accepted-Wait;1-717122893;3765.0000000037767;4
Completed-Closed;1-717122893;179338.99999998003;5
Accepted-In Progress;1-717222893;0.0;1
Queued-Awaiting Assignment;1-717222893;549.0000000157564;2
Accepted-In Progress;1-717222893;1.2114120345610533e-08;3
Completed-Closed;1-717222893;1465554.999999999;4
Accepted-In Progress;1-717275094;0.0;1
Queued-Awaiting Assignment;1-717275094;282.99999999404724;2
Accepted-In Progress;1-717275094;3333.0000000066116;3
Completed-Closed;1-717275094;12525631.999999993;4
Accepted-In Progress;1-717713590;0.0;1
Accepted-In Progress;1-717713590;2373.000000012849;2
Completed-Closed;1-717713590;4721.000000003345;3
Accepted-In Progress;1-717801169;2.9930422974021927e-09;1
Completed-Closed;1-717801169;3809647.9999999986;2
Accepted-In Progress;1-717838591;0.0;1
Completed-Closed;1-717838591;92.99999999354507;2
Accepted-In Progress;1-717852570;0.0;1
Completed-Closed;1-717852570;621306.9999999853;2
Accepted-In Progress;1-718031374;0.0;1
Accepted-In Progress;1-718031374;3086007.0000000014;2
Completed-Closed;1-718031374;21925453.999999993;3
Accepted-In Progress;1-718132104;1.6194471130627317e-08;1
Completed-Closed;1-718132104;1743811.9999999942;2
Accepted-In Progress;1-718958603;3.747062356967842e-08;1
Completed-Closed;1-718958603;169.99999995916278;2
Accepted-In Progress;1-718960811;3278120.000000003;1
Accepted-Wait;1-718960811;13.000000016003133;2
Completed-Closed;1-718960811;294.9999999960479;3
Accepted-In Progress;1-718973785;1.3973993003843934e-08;1
Queued-Awaiting Assignment;1-718973785;816.0000000003477;2
Accepted-In Progress;1-718973785;5506.0000000106575;3
Accepted-Wait;1-718973785;38.99999998566669;4
Completed-Closed;1-718973785;4326833.000000004;5
Accepted-In Progress;1-719210927;4649313.000000015;1
Completed-Closed;1-719210927;76832.99999999627;2
Accepted-In Progress;1-719517578;38531353.99999999;1
Completed-Closed;1-719517578;168536.00000000026;2
Accepted-In Progress;1-719999163;7.873368569446721e-09;1
Completed-Closed;1-719999163;3289092.0000000116;2
Accepted-In Progress;1-720000146;9.048586606158756e-09;1
Queued-Awaiting Assignment;1-720000146;0.0;2
Accepted-In Progress;1-720000146;260.00000000000875;3
Completed-Closed;1-720000146;1465555.0000000019;4
Accepted-In Progress;1-720041655;18791.000000005653;1
Completed-Closed;1-720041655;27244362.99999998;2
Accepted-In Progress;1-720069371;0.0;1
Accepted-Wait;1-720069371;26576105.00000003;2
Accepted-In Progress;1-720069371;137.99999999715308;3
Accepted-Wait;1-720069371;4394499.999999983;4
Accepted-In Progress;1-720069371;0.0;5
Accepted-Wait;1-720069371;21871340.000000004;6
Completed-Closed;1-720069371;3034705.0000000005;7
Accepted-In Progress;1-720110557;32486832.999999996;1
Completed-Closed;1-720110557;14169775.999999994;2
Accepted-In Progress;1-720457477;2.86367335684518e-08;1
Completed-Closed;1-720457477;7529984.999999999;2
Accepted-In Progress;1-722041657;3999.0000000159;1
Completed-Closed;1-722041657;432869.0000000543;2
Accepted-In Progress;1-722098557;1.7259807437185115e-08;1
Completed-Closed;1-722098557;1116616.9999999872;2
Accepted-In Progress;1-722201158;1.8878460935530587e-11;1
Completed-Closed;1-722201158;94.00000002106206;2
Accepted-In Progress;1-722334217;5.08737884984149e-09;1
Completed-Closed;1-722334217;3604.000000008999;2
Accepted-In Progress;1-722334434;2.475240652907888e-10;1
Completed-Closed;1-722334434;1.9999999883185895;2
Accepted-In Progress;1-722688743;1.1651218156313481e-08;1
Queued-Awaiting Assignment;1-722688743;295.99999999447397;2
Accepted-In Progress;1-722688743;4651.000000000769;3
Completed-Closed;1-722688743;153.99999998184464;4
Accepted-In Progress;1-722742993;1.0303718285628733e-08;1
Accepted-Wait;1-722742993;12.999999991407057;2
Completed-Closed;1-722742993;56.999999999762935;3
Accepted-In Progress;1-726760342;1453.9999999933007;1
Accepted-Wait;1-726760342;1637745.9999999814;2
Completed-Closed;1-726760342;7695270.0;3
Accepted-In Progress;1-726808501;41.00000003623774;1
Completed-Closed;1-726808501;139.00000000385776;2
Accepted-In Progress;1-728461114;23989946.999999993;1
Accepted-Wait;1-728461114;7.999999964803731;2
Completed-Closed;1-728461114;13228723.000000037;3
Accepted-In Progress;1-728641711;0.0;1
Queued-Awaiting Assignment;1-728641711;166.99999996505358;2
Accepted-In Progress;1-728641711;4.4373326078451865e-09;3
Completed-Closed;1-728641711;7770354.999999994;4
Accepted-In Progress;1-728649379;3004744.0000000033;1
Completed-Closed;1-728649379;441.9999999838573;2
Accepted-In Progress;1-729423803;37750844.0;1
Completed-Closed;1-729423803;859033.9999999977;2
Accepted-In Progress;1-729440922;4.861006260376262e-09;1
Completed-Closed;1-729440922;2.000000007453581;2
Accepted-In Progress;1-729635576;5.035674696444119e-11;1
Completed-Closed;1-729635576;22556409.99999999;2
Accepted-In Progress;1-729711756;6.608150304496283e-09;1
Completed-Closed;1-729711756;31.000000011720292;2
Accepted-In Progress;1-729826369;1.7327055916142534e-09;1
Completed-Closed;1-729826369;3603.9999999711454;2
Accepted-In Progress;1-729966151;0.0;1
Completed-Closed;1-729966151;82860233.0;2
Queued-Awaiting Assignment;1-730084841;412.9999999854362;1
Accepted-In Progress;1-730084841;0.0;2
Completed-Closed;1-730084841;48136231.00000002;3
Accepted-In Progress;1-730084875;9.149401293717939e-09;1
Queued-Awaiting Assignment;1-730084875;2098.0000000126524;2
Accepted-In Progress;1-730084875;5.191292259633892e-10;3
Completed-Closed;1-730084875;250174.0000000027;4
Accepted-In Progress;1-730644447;0.0;1
Completed-Closed;1-730644447;2791167.9999999967;2
Accepted-In Progress;1-730923421;2.441567683937823e-08;1
Accepted-Wait;1-730923421;5.999999996645411;2
Completed-Closed;1-730923421;68.99999998732201;3
Accepted-In Progress;1-730961258;0.0;1
Completed-Closed;1-730961258;495.9999999905893;2
Accepted-In Progress;1-731792664;430308.0000000154;1
Completed-Closed;1-731792664;36.9999999863405;2
Accepted-In Progress;1-731908702;0.0;1
Accepted-In Progress;1-731908702;0.0;2
Completed-Closed;1-731908702;9303409.000000019;3
Accepted-In Progress;1-732289301;87060.00000000221;1
Queued-Awaiting Assignment;1-732289301;52.99999998796978;2
Accepted-In Progress;1-732289301;2039860.0000000093;3
Accepted-In Progress;1-732289301;6097303.000000011;4
Accepted-Assigned;1-732289301;537.9999999782353;5
Accepted-In Progress;1-732289301;3.5018145794274976e-09;6
Completed-Closed;1-732289301;29798772.00000001;7
Accepted-In Progress;1-732357301;1.1199550031899305e-08;1
Accepted-Wait;1-732357301;272988.9999999955;2
Accepted-In Progress;1-732357301;0.0;3
Completed-Closed;1-732357301;1821739.000000001;4
Accepted-In Progress;1-733169018;13166685.999999994;1
Completed-Closed;1-733169018;49.0000000087092;2
Accepted-In Progress;1-733336456;5785791.999999998;1
Accepted-In Progress;1-733336456;409986.00000001275;2
Completed-Closed;1-733336456;199.000000010498;3
Accepted-In Progress;1-733451291;3015200.999999996;1
Completed-Closed;1-733451291;1812341.9999999935;2
Accepted-In Progress;1-733649220;47437497.00000001;1
Queued-Awaiting Assignment;1-733649220;2430.999999991296;2
Accepted-In Progress;1-733649220;0.0;3
Completed-Closed;1-733649220;7347261.000000028;4
Accepted-In Progress;1-734831769;12628598.99999999;1
Completed-Closed;1-734831769;772426.9999999923;2
Accepted-In Progress;1-734921423;0.0;1
Completed-Closed;1-734921423;242879.99999999316;2
Accepted-In Progress;1-735185827;37683738.0;1
Accepted-Assigned;1-735185827;104.0000000052878;2
Accepted-In Progress;1-735185827;53884976.00000004;3
Completed-Closed;1-735185827;485.9999999897201;4
Accepted-In Progress;1-735265367;1.1871569118642044e-08;1
Completed-Closed;1-735265367;42.00000000775267;2
Accepted-In Progress;1-735265425;31975746.000000007;1
Completed-Closed;1-735265425;4588347.000000003;2
Accepted-In Progress;1-735881798;2.040919746732617e-08;1
Accepted-Assigned;1-735881798;608.0000000103158;2
Accepted-In Progress;1-735881798;0.0;3
Accepted-In Progress;1-735881798;1.5465390120870617e-08;4
Completed-Closed;1-735881798;73.0000000019927;5
Accepted-In Progress;1-736351127;54809.999999999345;1
Queued-Awaiting Assignment;1-736351127;584.9999999940139;2
Accepted-In Progress;1-736351127;24195431.99999998;3
Accepted-Assigned;1-736351127;9.999999998563663;4
Accepted-In Progress;1-736351127;24795515.999999996;5
Completed-Closed;1-736351127;410022.9999999995;6
Accepted-In Progress;1-736351222;5.867050181537777e-11;1
Queued-Awaiting Assignment;1-736351222;69675.99999998522;2
Accepted-In Progress;1-736351222;8.27633116403174e-10;3
Accepted-Assigned;1-736351222;21.000000006719738;4
Accepted-In Progress;1-736351222;38531468.00000001;5
Completed-Closed;1-736351222;31285391.0;6
Accepted-In Progress;1-736392818;9645650.999999968;1
Completed-Closed;1-736392818;736.0000000001077;2
Accepted-In Progress;1-736474918;1.5106775963046635e-09;1
Completed-Closed;1-736474918;500.9999999982839;2
Accepted-Assigned;1-736492457;16941039.000000007;1
Accepted-In Progress;1-736492457;0.0;2
Completed-Closed;1-736492457;3755601.0000000037;3
Queued-Awaiting Assignment;1-737341073;140.00000001175343;1
Accepted-In Progress;1-737341073;6562.000000007604;2
Queued-Awaiting Assignment;1-737341073;1.2476492793336897e-08;3
Accepted-In Progress;1-737341073;0.0;4
Completed-Closed;1-737341073;590548.0000000007;5
Accepted-In Progress;1-738820974;1.6311743649597103e-08;1
Accepted-Assigned;1-738820974;132.0000000083344;2
Completed-Closed;1-738820974;170.9999999686285;3
Accepted-In Progress;1-739307829;0.0;1
Completed-Closed;1-739307829;1.999999991871936;2
Accepted-In Progress;1-739606545;5.712586314986664e-10;1
Completed-Closed;1-739606545;8632270.000000011;2
Accepted-In Progress;1-740409214;0.0;1
Completed-Closed;1-740409214;17715480.99999998;2
Accepted-In Progress;1-740676462;0.0;1
Completed-Closed;1-740676462;392.0000000043689;2
Accepted-In Progress;1-741495923;82184.00000000026;1
Accepted-Assigned;1-741495923;37945853.000000015;2
Accepted-In Progress;1-741495923;4228979.000000024;3
Completed-Closed;1-741495923;17181510.999999974;4
Accepted-In Progress;1-741753047;0.0;1
Completed-Closed;1-741753047;1555044.0000000086;2
Accepted-In Progress;1-741758638;506.99999999803873;1
Completed-Closed;1-741758638;5957.99999999917;2
Accepted-In Progress;1-741807021;12444.99999999191;1
Completed-Closed;1-741807021;79.99999998189607;2
Accepted-In Progress;1-741995344;6562.000000004653;1
Queued-Awaiting Assignment;1-741995344;1.1830967041926703e-08;2
Accepted-In Progress;1-741995344;1.7884702342629263e-08;3
Completed-Closed;1-741995344;51.00000000319253;4
Queued-Awaiting Assignment;1-742216614;92.00000000310949;1
Accepted-In Progress;1-742216614;18758217.999999996;2
Completed-Closed;1-742216614;517873.0000000093;3
Accepted-In Progress;1-742296921;54699015.00000001;1
Queued-Awaiting Assignment;1-742296921;31.000000000357087;2
Accepted-In Progress;1-742296921;0.0;3
Completed-Closed;1-742296921;348.99999999562783;4
Accepted-In Progress;1-742383139;1.385652979386284e-08;1
Accepted-Assigned;1-742383139;6.999999985358281;2
Accepted-In Progress;1-742383139;3.231576744038069e-08;3
Completed-Closed;1-742383139;677263.9999999981;4
Accepted-In Progress;1-742397728;5.993421868718848e-09;1
Completed-Closed;1-742397728;2689970.000000006;2
Accepted-In Progress;1-742929685;2.034302850949995e-09;1
Accepted-Assigned;1-742929685;12.999999991030876;2
Completed-Closed;1-742929685;6640011.00000005;3
Accepted-In Progress;1-743659911;2.673640194478424e-09;1
Completed-Closed;1-743659911;252901.99999999444;2
Accepted-In Progress;1-743923075;4.816507413615659e-09;1
Completed-Closed;1-743923075;15922710.000000028;2
Accepted-In Progress;1-744020867;0.0;1
Completed-Closed;1-744020867;3281816.0000000084;2
Accepted-In Progress;1-744096281;6.754307566406357e-09;1
Completed-Closed;1-744096281;14072721.999999998;2
Accepted-In Progress;1-744436513;1.5623491623392825e-08;1
Queued-Awaiting Assignment;1-744436513;116.00000000690508;2
Accepted-In Progress;1-744436513;0.0;3
Completed-Closed;1-744436513;16924925.000000007;4
Accepted-In Progress;1-744436815;0.0;1
Completed-Closed;1-744436815;31897193.0;2
Accepted-In Progress;1-744436853;1112.000000002755;1
Completed-Closed;1-744436853;2950536.0000000033;2
Accepted-In Progress;1-744771526;90272.0000000175;1
Completed-Closed;1-744771526;50.999999990627124;2
Accepted-In Progress;1-744812279;13772659.999999994;1
Completed-Closed;1-744812279;62668354.00000001;2
Accepted-In Progress;1-744867338;30490034.000000007;1
Completed-Closed;1-744867338;123.9999999962068;2
Accepted-In Progress;1-744961184;5.913339651535213e-09;1
Completed-Closed;1-744961184;73.00000000063017;2
Accepted-In Progress;1-744961783;17468281.999999985;1
Completed-Closed;1-744961783;5012008.999999982;2
Accepted-In Progress;1-745176353;0.0;1
Completed-Closed;1-745176353;1988283.000000005;2
Accepted-In Progress;1-745323752;93642.9999999738;1
Completed-Closed;1-745323752;17.999999977621737;2
Accepted-In Progress;1-745528120;0.0;1
Completed-Closed;1-745528120;45.99999999717312;2
Accepted-In Progress;1-745590142;3.071602007416409e-09;1
Completed-Closed;1-745590142;3623534.999999991;2
Accepted-In Progress;1-745630444;8.870016834150937e-09;1
Completed-Closed;1-745630444;1.9999999897500293;2
Accepted-In Progress;1-745791842;0.0;1
